Year,StateCode,StateAbb,CountyCode,CountyName,CommodityCode,CommodityName,InsurancePlanCode,InsurancePlanAbb,CoverageCategory,StageCode,CauseOfLossCode,CauseOfLossDescription,MonthOfLoss,MonthOfLossName,YearOfLoss,PoliciesEarningPremium,PoliciesIndemnified,NetPlantedAcres,NetEndorsedAcres,Liability,TotalPremium,ProducerPaidPremium,Subsidy,PrivateSubsidy,AdditionalSubsidy,EFAPremiumDiscount,NetAcresLoss,Indemnity,IndemnityByPremium
2018,6,CA,7,Butte                         ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2019,29,29,0,7649.15038,1428542,28883,82520,53637,0,0,0,0,101047,3.5
2018,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2018,1,1,170.9514,0,248397,6907,11140,4233,0,0,0,170.9514,11175,1.62
2018,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,6,JUN,2018,1,1,44.76,0,80281.2,1396.2,3103.2,1707,0,0,0,44.76,43327.8,31.03
2018,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PF,13,Failure of Irrigation Supply,5,MAY,2018,1,1,147.6625,0,146256,3004,7327,4323,0,0,0,147.6625,146256,48.69
2018,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,43,Cold Winter,8,AUG,2018,1,1,137.4,0,167818,4259,6870,2611,0,0,0,137.4,5984,1.41
2018,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,61,Wind/Excess Wind,12,DEC,2018,1,1,29.84,0,53520.8,930.8,2068.8,1138,0,0,0,29.84,28885.2,31.03
2018,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2018,2,2,529,0,742828,18697,34038,15341,0,0,0,529,12314,0.66
2018,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2018,3,3,193.294,0,214218.9,4846.9,8536.1,3689.2,0,0,0,193.294,84229.1,17.38
2018,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,12,Heat,6,JUN,2018,2,2,151.396,0,197326.7,4667.6,7528.7,2861.1,0,0,0,151.396,71584.8,15.34
2018,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2018,1,1,17.982,0,8194,58.8,177.6,118.8,0,0,0,17.982,8194,139.35
2018,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,26.973,0,12291,88.2,266.4,178.2,0,0,0,26.973,12291,139.35
2018,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,81,Plant Disease,10,OCT,2018,1,1,89.3,0,120304,3001,5770,2769,0,0,0,89.3,17349,5.78
2018,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,91,Fire,1,JAN,2018,1,1,31.86,0,25361.4,505.5,1123.2,617.7,0,0,0,31.86,11993.1,23.73
2018,6,CA,35,Lassen                        ,55,RICE,90,APH       ,A,H ,12,Heat,6,JUN,2018,1,1,81,0,41816.7,1023.3,2843.1,1819.8,0,0,0,81,7172.1,7.01
2018,6,CA,35,Lassen                        ,55,RICE,90,APH       ,A,H ,93,Wildlife,6,JUN,2018,1,1,9,0,4646.3,113.7,315.9,202.2,0,0,0,9,796.9,7.01
2018,6,CA,35,Lassen                        ,55,RICE,90,APH       ,A,H ,93,Wildlife,7,JUL,2018,1,1,161.028,0,205500,9822,21827,12005,0,0,0,161.028,19394,1.97
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,6,JUN,2018,1,1,119.37,0,101384.4,2278.5,5063.1,2784.6,0,0,0,119.37,19036.2,8.35
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2018,3,3,1389.28,0,1459857,27289,60647,33358,0,0,0,1389.28,463725,16.99
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,UH,12,Heat,6,JUN,2018,1,1,66.9,0,80688,2179,4842,2663,0,0,0,66.9,76181,34.96
2018,6,CA,61,Placer                        ,18,RICE                          ,2,RP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,5.8695,0,4256.5,345.5,557.5,212,0,0,0,5.8695,4256.5,12.32
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,3.8,0,2457.5,155,250,95,0,0,0,3.8,2457.5,15.85
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,8,8,1009.738,0,666867,25443,52438,26995,0,0,0,1009.738,666867,26.21
2018,6,CA,61,Placer                        ,18,RICE                          ,2,RP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2018,1,1,5.8695,0,4256.5,345.5,557.5,212,0,0,0,5.8695,4256.5,12.32
2018,6,CA,61,Placer                        ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,272.7,0,207399,9376,18031,8655,0,0,0,272.7,207399,22.12
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2018,1,1,3.8,0,2457.5,155,250,95,0,0,0,3.8,2457.5,15.85
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2018,1,1,155.1,0,89056,3715,8254,4539,0,0,0,155.1,89056,23.97
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,43,Cold Winter,8,AUG,2018,1,1,75.53,0,51843.4,1004.5,2231.6,1227.1,0,0,0,75.53,17205.3,17.13
2018,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,44,Cold Wet Weather,8,AUG,2018,1,1,203,0,184720.2,4312,9582.3,5270.3,0,0,0,203,27212.5,6.31
2018,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,78.23,0,36608,1366,3795,2429,0,0,0,78.23,36608,26.8
2018,6,CA,89,Shasta                        ,55,RICE,90,APH       ,A,H ,12,Heat,7,JUL,2018,1,1,25.2,0,8977.8,133.2,403.2,270,0,0,0,25.2,3170.4,23.8
2018,6,CA,89,Shasta                        ,55,RICE,90,APH       ,A,H ,12,Heat,6,JUN,2018,1,1,58,0,50388,1264,2808,1544,0,0,0,58,6191,4.9
2018,6,CA,89,Shasta                        ,55,RICE,90,APH       ,A,H ,93,Wildlife,7,JUL,2018,1,1,16.8,0,5985.2,88.8,268.8,180,0,0,0,16.8,2113.6,23.8
2018,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2018,2,2,344.4,0,311594,12376,19960,7584,0,0,0,344.4,6236,0.5
2018,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2018,3,3,199.01,0,199581,4455,8360,3905,0,0,0,199.01,68065,15.28
2018,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,15,15,1677.49124,0,1316294.82,33186.05,76493.15,43307.1,0,0,0,1677.4912,1316294.82,39.66
2018,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2018,6,6,724.771,0,711347.18,36964.95,61150.85,24185.9,0,0,0,724.771,711347.18,19.24
2018,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,64,0,43602,1961,3772,1811,0,0,0,64,43602,22.23
2018,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,99,"Other (Snow, Lightning, Etc.)",8,AUG,2018,2,2,319.4,0,325208,10244,16522,6278,0,0,0,319.4,175010,17.08
2018,6,CA,101,Sutter                        ,55,RICE                          ,90,APH       ,A,H ,12,Heat,7,JUL,2018,1,1,45,0,40784,1241,3028,1787,0,0,0,45,19217,15.49
2018,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2018,1,1,374.3,0,404936.55,40904.15,65973.7,25069.55,0,0,0,374.585,39094.4,0.96
2018,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,6,6,982.35,0,503856.6,35849.4,74703,38853.6,0,0,0,982.35,503856.6,14.05
2018,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2018,1,1,19.7,0,21312.45,2152.85,3472.3,1319.45,0,0,0,19.715,2057.6,0.96
2018,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2018,5,5,1259.5,0,503695.2,75616,122171.2,46555.2,0,0,0,1259.5,503695.2,6.66
2018,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PF,51,Flood,4,APR,2018,2,2,417.4,0,192351.2,8891.6,25384.8,16493.2,0,0,0,417.4,192351.2,21.63
2019,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,4,4,137.000691,0,94678.2,6081.3,2814.9,3266.4,0,0,0,137.0007,86245.5,14.18
2019,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,13,13,907.837588,0,609817.6,39038.4,16554.2,22484.2,0,0,0,907.8376,598574,15.33
2019,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,9,9,1322.067309,0,836890.9,41457,17610,23847,0,0,0,1322.0673,836890.9,20.19
2019,6,CA,7,Butte                         ,18,RICE                          ,2,RP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,2,2,214.8775,0,126085,18784,11646,7138,0,0,0,214.8775,126085,6.71
2019,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,4,4,137.000691,0,94678.2,6081.3,2814.9,3266.4,0,0,0,137.0007,86245.5,14.18
2019,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,3,3,164.142,0,99998.8,5223,2349.8,2873.2,0,0,0,164.142,99998.8,19.15
2019,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,43,0,42437,949,389,560,0,0,0,43,14722,15.51
2019,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,20,20,1336.655629,0,888278.3,47386.8,20699.6,26687.2,0,0,0,1336.65562,888278.3,18.75
2019,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,44,44,5860.175292,0,3793942,194136.2,78456.6,115679.6,0,0,0,5860.17528,3793942,19.54
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2019,1,1,110.24,0,146965,6992,3146,3846,0,0,0,110.24,57432,8.21
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,6,JUN,2019,1,1,199.82,0,182242,5882,2412,3470,0,0,0,199.82,33515,5.7
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,21,Hail,9,SEP,2019,3,3,784.8857,0,831436,24151,11104,13047,0,0,0,784.8857,372053,15.41
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,14,14,2339.85304,0,1545736.2,77152.6,31762.5,45390.1,0,0,0,2339.85304,1545736.2,20.03
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,4,4,565.5336,0,418406.2,21843.4,10375.3,11468.1,0,0,0,564.5336,417662.2,19.12
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,17,17,2313.36568,0,1480062.2,75072.6,32283.6,42789,0,0,0,2333.30536,1495649.2,19.92
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,3,3,39.548,0,25430.4,1803.2,920,883.2,0,0,0,39.548,25430.4,14.1
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,2,2,35.44,0,34344,1636,736,900,0,0,0,35.44,31876,19.48
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,44,Cold Wet Weather,6,JUN,2019,1,1,88.39,0,149787,4338,1779,2559,0,0,0,88.39,37882,8.73
2019,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,51,Flood,5,MAY,2019,1,1,30.5,0,22128,1611,999,612,0,0,0,30.5,22128,13.74
2019,6,CA,19,Fresno                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,69.7,0,16710,1233,407,826,0,0,0,69.7,16710,13.55
2019,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,7,7,469.005,0,335071.5,17153.1,8622,8531.1,0,0,0,469.005,335071.5,19.53
2019,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,1,1,97.8,0,65134,3926,2042,1884,0,0,0,97.8,65134,16.59
2019,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,3,3,91.719,0,63442.5,3497.7,1899,1598.7,0,0,0,91.719,63442.5,18.14
2019,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,8,8,446.786,0,319681,17514.2,9337,8177.2,0,0,0,446.786,319681,18.25
2019,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,21.21,0,16157,916,293,623,0,0,0,21.21,16157,17.64
2019,6,CA,35,Lassen                        ,55,RICE,90,APH       ,A,H ,93,Wildlife,8,AUG,2019,1,1,47.9385,0,64872,5582,2512,3070,0,0,0,47.9385,49413,8.85
2019,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2019,3,3,601.35,0,547283,23525,10586,12939,0,0,0,601.76,206188,8.76
2019,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,9,9,1346.326,0,794789.8,64235.8,28572,35663.8,0,0,0,1346.326,794789.8,12.37
2019,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,4,4,500.874,0,277993.8,21355.8,9846.6,11509.2,0,0,0,500.874,277993.8,13.02
2019,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,3,3,402.66,0,265157.4,22319.4,9995.4,12324,0,0,0,402.66,265157.4,11.88
2019,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,H ,12,Heat,8,AUG,2019,1,1,399.6,0,289521,23511,9639,13872,0,0,0,399.6,70664,3.01
2019,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,1,1,25.2,0,18274.5,1985.7,1032.6,953.1,0,0,0,25.2,18274.5,9.2
2019,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,9,9,1664.91,0,1172404.6,139974.8,80471.8,59503,0,0,0,1664.91,1172404.6,8.38
2019,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,3,3,456.888,0,277266.9,24164.7,9550.8,14613.9,0,0,0,456.888,277266.9,11.47
2019,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,1,1,71.412,0,30993,3970.8,1627.8,2343,0,0,0,71.412,30993,7.81
2019,6,CA,67,Sacramento                    ,18,RICE                          ,2,RP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,198.1,0,74112,9140,4113,5027,0,0,0,198.1,74112,8.11
2019,6,CA,89,Shasta                        ,55,RICE                          ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,253,0,121756,6724,2757,3967,0,0,0,253,13070,1.94
2019,6,CA,89,Shasta                        ,55,RICE                          ,90,APH       ,A,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,1,1,530.5,0,341173,13935,5713,8222,0,0,0,530.5,305088,21.89
2019,6,CA,89,Shasta                        ,55,RICE                          ,90,APH       ,A,H ,93,Wildlife,8,AUG,2019,1,1,107.63,0,75206,4827,2172,2655,0,0,0,107.63,52844,10.95
2019,6,CA,99,Stanislaus                    ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,10.384,0,4116,386,158,228,0,0,0,10.384,4116,10.66
2019,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2019,4,4,634.93,0,798537,42854,25550,17304,0,0,0,634.93,206611,4.82
2019,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,21,Hail,9,SEP,2019,4,4,1209.5,0,1356525,59390,35588,23802,0,0,0,1212.7,98415,1.66
2019,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,42,42,4408.67024,0,2905462.6,186288.8,92676.2,93612.6,0,0,0,4408.67024,2905462.6,15.6
2019,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,14,14,1156.518334,0,853043.8,58874,31184.4,27689.6,0,0,0,1156.51832,853043.8,14.49
2019,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,307.92,0,236883,20298,12585,7713,0,0,0,307.92,236883,11.67
2019,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,73,73,9516.78305,0,7219046.2,557805,319359.6,238445.4,0,0,0,9516.78304,7219046.2,12.94
2019,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,2,2,169.456,0,126307.4,7204.2,3552.8,3651.4,0,0,0,169.456,126307.4,17.53
2019,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2019,1,1,113,0,63708,2540,838,1702,0,0,0,113,3492,1.37
2019,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,21,Hail,9,SEP,2019,1,1,63,0,73728,6259,3881,2378,0,0,0,63,11089,1.77
2019,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,21,21,6243.624,0,4562166.8,668639,360332.8,308306.2,0,0,0,6243.624,4562166.8,6.82
2019,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,3,3,1350.282,0,952810.2,113660.4,39624.6,74035.8,0,0,0,1350.282,952810.2,8.38
2019,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,8,8,1481.454,0,941808,119376.6,62076.6,57300,0,0,0,1481.454,941808,7.89
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,H ,21,Hail,9,SEP,2019,1,1,92.88,0,87128,2860,1287,1573,0,0,0,92.88,4733,1.65
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,1,1,23.664,0,8586.3,378.6,125.1,253.8,0,0,0,23.664,8586.3,22.68
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,1,1,23.664,0,8586.3,378.6,125.1,253.8,0,0,0,23.664,8586.3,22.68
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,4,4,203.244,0,110689.8,5786.4,2448.8,3338,0,0,0,203.244,110689.8,19.13
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2019,1,1,23.298,0,4402.5,101.1,337,101.1,0,0,0,23.298,4402.5,43.55
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2019,2,2,122.028,0,66372.6,3176.4,1287,1889.4,0,0,0,122.028,66372.6,20.9
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,2,FEB,2019,1,1,23.298,0,4402.5,101.1,337,101.1,0,0,0,23.298,4402.5,43.55
2019,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2019,1,1,31.064,0,5870,134.8,337,134.8,0,0,0,31.064,5870,43.55
